,Mean Interarrival,Mean Wait Time,Max Wait Time,Mean Service Time,Mean System Time,Overtime Jobs
867,0.03361908132467557,0.0,0.0,0.03785622147318988,0.03785622147318989,1
868,0.03324936607030149,6.325782088412168e-05,0.00596737694367544,0.03878144840363669,0.038844706224520804,0
869,0.036485143717414875,4.700322940037688e-06,0.0012831881626302888,0.03919139087687806,0.0391960911998181,0
870,0.03133070584987584,7.783765400502961e-05,0.009996756149307728,0.037383291510257564,0.037461129164262565,0
871,0.033385609265057646,3.66441434868938e-06,0.0006937656589176555,0.03714073416155189,0.0371443985759006,0
872,0.03359053963398905,7.440724598569711e-05,0.010074918495154073,0.03786855353822737,0.03794296078421303,0
873,0.033532082379332535,7.36687230320701e-05,0.0178429481484903,0.03749890828005305,0.03757257700308514,0
874,0.03315858696454525,0.0,0.0,0.03730271529796571,0.03730271529796571,0
875,0.035039083337177555,1.515819842482015e-05,0.004320086551073743,0.03909550862566235,0.03911066682408716,0
876,0.03523849431586256,1.6635156789092725e-07,4.707749371313241e-05,0.0383202487761385,0.03832041512770638,0
877,0.03665985251522205,0.0,0.0,0.03937528421497377,0.039375284214973744,1
878,0.031233207301276267,5.474015077554153e-05,0.007271113273659313,0.03713902112313101,0.03719376127390657,0
879,0.0333774923407075,6.504966229392079e-05,0.010655928177399687,0.03818617369284331,0.038251223355137205,0
880,0.029625426657888476,0.00010194928111170311,0.00986055682758824,0.03730232209369513,0.03740427137480684,1
881,0.036468568781752614,6.0734956665607076e-06,0.0016641378126376338,0.03865742489889013,0.038663498394556677,0
882,0.03223908484995265,4.5291127198795215e-05,0.006093975583446376,0.0378476514325416,0.037892942559740385,1
883,0.03130358782774964,1.662178240665231e-05,0.003419405750090476,0.035279565108843634,0.03529618689125029,0
884,0.03221405651155957,0.0,0.0,0.03844418640735634,0.038444186407356334,0
885,0.034445001630576955,0.00011558392588492462,0.012873722690716072,0.03750373231182653,0.037619316237711455,0
886,0.03441943270376269,1.446962597675922e-05,0.0019382965865943902,0.039635549982644666,0.0396500196086214,1
887,0.031822333750700836,7.125225405077288e-05,0.011597046652944698,0.03753842636175689,0.03760967861580767,0
888,0.03119961227052198,6.0075630626746024e-05,0.01505645552798629,0.03910201712212943,0.039162092752756165,0
889,0.03450645309339118,2.2481448144287725e-05,0.004907599397113049,0.03847480646397454,0.03849728791211884,0
890,0.03378890944635071,0.0,0.0,0.0380180569127232,0.0380180569127232,1
891,0.031859370228612544,0.0001400545911514835,0.009843024195752115,0.03546501664971655,0.03560507124086803,1
